protocol,table,attribute,definition,variable_type,field_type,format_text,unit,version
Diver Visual Survey,sample metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,sample_collection_time,The time of day the sample was collected in the field in 24 hour format,NA,time,HH:MM,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,diver,The diver's name,pii,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,buddy,The buddy's name,pii,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,direction,Transect direction (0-360 degrees),categorical,numeric,XXX,degrees,10.25573/serc.14717796.v1
Diver Visual Survey,sample metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data",note,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,sample_collection_year,The year the sample was collected in the field,date,numeric,YYYY,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,sample_collection_month,The month the sample was collected in the field,date,numeric,MM,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,sample_collection_day,The day the sample was collected in the field,date,numeric,DD,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,block,The block at the location the sample came from: 1 or 2,categorical,numeric,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,method,"1, 2, or 0.
1 = Fish surveys; 
2 = Mobile macroinvertebrate and cryptic fish surveys; 
0 = Large, rare, or non-resident species seen outside the block boundary or the time of the survey",categorical,numeric,X,number,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,taxon_id,The unique identifier for a single taxon. This column should include ALL unique taxon_id entries from the fish survey data sheet,NA,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,invert_count,"Count of inverts for that invert taxa, in the block",measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,2.5,The count of fish <2.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,5,Count of fish 2.5-5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,7.5,Count of fish 5-7.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,10,Count of fish 7.5-10 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,12.5,Count of fish 10-12.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,15,Count of fish 12.5-15 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,20,Count of fish 15-20 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,25,Count of fish 20-25 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,30,Count of fish 25-30 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,35,Count of fish 30-35 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,40,Count of fish 35-40 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,50,Count of fish 40-50 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,62.5,Count of fish 50-62.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,75,Count of fish 62.5-75 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,87.5,Count of fish 75-87.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,100,Count of fish 87.5-100 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,112.5,Count of fish 100-112.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,125,Count of fish 112.5-125 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,137.5,Count of fish 125-137.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,150,Count of fish 137.5-150 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,162.5,Count of fish 150-162.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,175,Count of fish 162.5-175 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,187.5,Count of fish 175-187.5 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,200,Count of fish 187.5-200 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,250,Count of fish 200-250 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,300,Count of fish 250-300cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,350,Count of fish 300-350 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,400,Count of fish >350 cm,measurement,numeric,XXX,count,10.25573/serc.14717796.v1
Diver Visual Survey,fish survey data,fish_survey_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,taxa list,taxon_id,The unique identifier for a single taxon. This column should include ALL unique taxon_id entries from the fish survey data sheet,NA,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,taxa list,scientific_name,"Scientific name using standard scientific nomenclature. If the species cannot be identified to species, report genus or higher.",,text,NA,NA,10.25573/serc.14717796.v1
Diver Visual Survey,taxa list,identification_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14717796.v1
Ulva Assay,sample metadata,deployment_year,The year the ulva assay bait was deployed in the field,NA,numeric,YYYY,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,deployment_month,The month the ulva assay bait was deployed in the field,NA,numeric,MM,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,deployment_day,The day the panel ulva assay bait deployed in the field,NA,numeric,DD,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,sample_deployment_time,The time the sample was deployed in the field in 24-hour format (local time),NA,time,HH:MM,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,data_entry_person,Full name of data entry person,pii,text,NA,NA,10.25573/serc.14717808.v1
Ulva Assay,sample metadata,sample_metadata_notes,"Any additional notes regarding observations, context, or concerns about the data",note,text,NA,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,deployment_year,The year the ulva assay bait was deployed in the field,NA,numeric,YYYY,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,deployment_month,The month the ulva assay bait was deployed in the field,NA,numeric,MM,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,deployment_day,The day the panel ulva assay bait deployed in the field,NA,numeric,DD,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,transect,"The transect at the location the sample came from: 1, 2, or 3",id,numeric,NA,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,number_deployed,Number of stakes deployed,measurement,integer,XX,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,bait_type,Type of bait used,categorical,text,NA,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,bait_missing_1_hr,Number of bait missing after 1 hour,measurement,integer,XX,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,stakes_remaining_1_hr,Number of stakes remaining after 1 hour,measurement,integer,XX,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,bait_missing_24_hr,Number of bait missing after 24 hours,measurement,integer,XX,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,stakes_remaining_24_hr,Number of stakes remaining after 24 hours,measurement,integer,XX,NA,10.25573/serc.14717808.v1
Ulva Assay,sample data,sample_data_notes,"Any additional notes regarding observations, context, or concerns about the data.",note,text,NA,NA,10.25573/serc.14717808.v1
Sediment Organic Matter,sample_metadata,site_code,Enter your 6 character site code. Codes can be found in the standards section of the MarineGEO protocol website: https://marinegeo.github.io/standards/,id,text,XXX-YYY,NA,10.25573/serc.14925111.v1
Sediment Organic Matter,sample_metadata,location_name,"The name of the specific location where the sample was collected; e.g., Curlew Cay",id,text,NA,NA,10.25573/serc.14925111.v1
